n:140 mse_avg:108.49 mse_y:132.64 mse_u:65.01 mse_v:55.41 psnr_avg:27.78 psnr_y:26.90 psnr_u:30.00 psnr_v:30.69 
n:141 mse_avg:108.97 mse_y:133.32 mse_u:65.09 mse_v:55.46 psnr_avg:27.76 psnr_y:26.88 psnr_u:30.00 psnr_v:30.69 
n:142 mse_avg:109.13 mse_y:133.38 mse_u:65.08 mse_v:56.15 psnr_avg:27.75 psnr_y:26.88 psnr_u:30.00 psnr_v:30.64 
n:143 mse_avg:110.38 mse_y:135.41 mse_u:64.65 mse_v:56.01 psnr_avg:27.70 psnr_y:26.81 psnr_u:30.03 psnr_v:30.65 
n:144 mse_avg:111.32 mse_y:136.98 mse_u:63.95 mse_v:56.06 psnr_avg:27.66 psnr_y:26.76 psnr_u:30.07 psnr_v:30.64 
n:145 mse_avg:114.12 mse_y:141.09 mse_u:64.21 mse_v:56.19 psnr_avg:27.56 psnr_y:26.64 psnr_u:30.05 psnr_v:30.63 
n:146 mse_avg:113.26 mse_y:140.06 mse_u:63.79 mse_v:55.51 psnr_avg:27.59 psnr_y:26.67 psnr_u:30.08 psnr_v:30.69 
n:147 mse_avg:112.47 mse_y:138.84 mse_u:63.93 mse_v:55.54 psnr_avg:27.62 psnr_y:26.71 psnr_u:30.07 psnr_v:30.68 
n:148 mse_avg:112.17 mse_y:138.24 mse_u:64.02 mse_v:56.05 psnr_avg:27.63 psnr_y:26.72 psnr_u:30.07 psnr_v:30.65 
n:149 mse_avg:110.54 mse_y:135.90 mse_u:63.82 mse_v:55.80 psnr_avg:27.70 psnr_y:26.80 psnr_u:30.08 psnr_v:30.66 
n:150 mse_avg:109.72 mse_y:134.82 mse_u:63.68 mse_v:55.37 psnr_avg:27.73 psnr_y:26.83 psnr_u:30.09 psnr_v:30.70 
n:151 mse_avg:109.32 mse_y:134.08 mse_u:63.72 mse_v:55.88 psnr_avg:27.74 psnr_y:26.86 psnr_u:30.09 psnr_v:30.66 
n:152 mse_avg:108.45 mse_y:132.65 mse_u:63.93 mse_v:56.20 psnr_avg:27.78 psnr_y:26.90 psnr_u:30.07 psnr_v:30.63 
n:153 mse_avg:107.83 mse_y:131.52 mse_u:64.41 mse_v:56.47 psnr_avg:27.80 psnr_y:26.94 psnr_u:30.04 psnr_v:30.61 
n:154 mse_avg:107.61 mse_y:130.96 mse_u:64.86 mse_v:56.93 psnr_avg:27.81 psnr_y:26.96 psnr_u:30.01 psnr_v:30.58 
n:155 mse_avg:107.94 mse_y:131.38 mse_u:64.79 mse_v:57.30 psnr_avg:27.80 psnr_y:26.95 psnr_u:30.02 psnr_v:30.55 
n:156 mse_avg:107.62 mse_y:131.13 mse_u:65.06 mse_v:56.16 psnr_avg:27.81 psnr_y:26.95 psnr_u:30.00 psnr_v:30.64 
n:157 mse_avg:108.57 mse_y:132.32 mse_u:64.88 mse_v:57.27 psnr_avg:27.77 psnr_y:26.91 psnr_u:30.01 psnr_v:30.55 
n:158 mse_avg:108.60 mse_y:132.40 mse_u:64.94 mse_v:57.06 psnr_avg:27.77 psnr_y:26.91 psnr_u:30.01 psnr_v:30.57 
n:159 mse_avg:108.69 mse_y:132.55 mse_u:64.95 mse_v:57.01 psnr_avg:27.77 psnr_y:26.91 psnr_u:30.00 psnr_v:30.57 
n:160 mse_avg:109.27 mse_y:133.38 mse_u:65.09 mse_v:56.99 psnr_avg:27.75 psnr_y:26.88 psnr_u:30.00 psnr_v:30.57 
n:161 mse_avg:108.72 mse_y:132.77 mse_u:64.57 mse_v:56.72 psnr_avg:27.77 psnr_y:26.90 psnr_u:30.03 psnr_v:30.59 
n:162 mse_avg:107.83 mse_y:131.31 mse_u:64.57 mse_v:57.15 psnr_avg:27.80 psnr_y:26.95 psnr_u:30.03 psnr_v:30.56 
n:163 mse_avg:105.23 mse_y:127.22 mse_u:65.27 mse_v:57.20 psnr_avg:27.91 psnr_y:27.09 psnr_u:29.98 psnr_v:30.56 
n:164 mse_avg:104.10 mse_y:125.93 mse_u:64.28 mse_v:56.57 psnr_avg:27.96 psnr_y:27.13 psnr_u:30.05 psnr_v:30.60 
n:165 mse_avg:103.14 mse_y:124.10 mse_u:65.25 mse_v:57.20 psnr_avg:28.00 psnr_y:27.19 psnr_u:29.99 psnr_v:30.56 
n:166 mse_avg:102.93 mse_y:123.87 mse_u:65.28 mse_v:56.81 psnr_avg:28.01 psnr_y:27.20 psnr_u:29.98 psnr_v:30.59 
n:167 mse_avg:101.77 mse_y:122.41 mse_u:64.76 mse_v:56.22 psnr_avg:28.05 psnr_y:27.25 psnr_u:30.02 psnr_v:30.63 
n:168 mse_avg:101.27 mse_y:121.79 mse_u:64.49 mse_v:55.97 psnr_avg:28.08 psnr_y:27.27 psnr_u:30.04 psnr_v:30.65 
